C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_212.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_212.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_212.jpg,0,1,0,19.08774
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_279.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_279.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_279.jpg,-0.2,1,0,19.87566
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_346.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_346.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_346.jpg,-0.35,1,0,20.32527
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_441.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_441.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_441.jpg,-0.6000001,1,0,21.25687
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_538.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_538.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_538.jpg,-0.8000001,1,0,21.84066
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_605.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_605.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_605.jpg,0,1,0,22.52023
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_702.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_702.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_702.jpg,0,1,0,23.47247
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_797.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_797.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_797.jpg,0,1,0,24.24874
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_896.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_896.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_896.jpg,0,1,0,25.21307
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_18_992.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_18_992.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_18_992.jpg,-0.05,1,0,26.16715
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_088.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_088.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_088.jpg,-0.3,1,0,27.0628
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_188.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_188.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_188.jpg,-0.5500001,1,0,27.82747
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_283.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_283.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_283.jpg,0,1,0,28.60952
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_380.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_380.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_380.jpg,-0.1,1,0,29.51579
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_475.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_475.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_475.jpg,-0.3,1,0,30.17182
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_570.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_570.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_570.jpg,0,1,0,30.17883
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_670.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_670.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_670.jpg,0,0.9208456,0,30.17999
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_758.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_758.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_758.jpg,0,1,0,30.191
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_849.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_849.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_849.jpg,0,1,0,30.19026
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_19_945.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_19_945.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_19_945.jpg,0,1,0,30.19026
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_039.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_039.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_039.jpg,0,1,0,30.19031
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_126.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_126.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_126.jpg,-0.1,1,0,30.18738
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_198.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_198.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_198.jpg,-0.25,1,0,30.17482
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_279.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_279.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_279.jpg,-0.5000001,1,0,30.1453
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_374.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_374.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_374.jpg,0,1,0,30.18767
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_470.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_470.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_470.jpg,0,1,0,30.18995
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_565.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_565.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_565.jpg,-0.25,1,0,30.17793
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_660.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_660.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_660.jpg,0,1,0,30.18977
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_758.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_758.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_758.jpg,0,1,0,30.19018
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_851.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_851.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_851.jpg,0,1,0,30.19029
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_20_946.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_20_946.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_20_946.jpg,-0.25,1,0,30.17547
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_038.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_038.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_038.jpg,0,1,0,30.18896
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_133.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_133.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_133.jpg,0,1,0,30.18941
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_228.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_228.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_228.jpg,0,1,0,30.19023
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_323.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_323.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_323.jpg,-0.25,1,0,30.17596
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_417.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_417.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_417.jpg,-0.45,1,0,30.15234
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_513.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_513.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_513.jpg,0,1,0,30.18429
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_605.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_605.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_605.jpg,0,1,0,30.18955
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_699.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_699.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_699.jpg,-0.1,1,0,30.18958
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_797.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_797.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_797.jpg,0,1,0,30.18696
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_891.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_891.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_891.jpg,0,1,0,30.19017
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_21_987.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_21_987.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_21_987.jpg,0,1,0,30.19036
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_082.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_082.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_082.jpg,0,1,0,30.19034
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_180.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_180.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_180.jpg,0,1,0,30.19034
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_277.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_277.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_277.jpg,0,1,0,30.19031
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_374.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_374.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_374.jpg,0,1,0,30.1903
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_471.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_471.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_471.jpg,-0.25,1,0,30.17471
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_569.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_569.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_569.jpg,0,1,0,30.18824
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_667.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_667.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_667.jpg,0,1,0,30.19012
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_734.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_734.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_734.jpg,0,1,0,30.19023
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_831.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_831.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_831.jpg,0,1,0,30.18958
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_928.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_928.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_928.jpg,0,1,0,30.19032
C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\center_2022_09_20_15_42_22_996.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\left_2022_09_20_15_42_22_996.jpg,C:\Users\nlduy\OneDrive\Máy tính\ok1\IMG\right_2022_09_20_15_42_22_996.jpg,-0.15,1,0,30.18446
